"Collection Name","Title#1","Title Type#1","Name#1","Name URI#1","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Genre#2","Genre URI#2","Date Created#1","Date Captured#1","Language Term#1","Language Term URI#1","Form#1","Form URI#1","Internet Media Type#1","Internet Media Type URI#1","Digital Origin#1","Physical Description Note#2","Abstract#1","Note#1","Note#2","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Geographic#1","Subject Geographic URI#1","Subject Geographic#2","Subject Geographic URI#2","Related Item#1","Related Item Type#1","Related Item Identifier#1","Related Item#2","Related Item Type#2","Related Item Identifier#2","Related Item#3","Related Item Type#3","Related Item Identifier#3","Local Identifier#1","Persistent Identifier#1","Reference Identifier#1","Physical Location#1","Shelf Locator#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building hallway","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of an interior hallway of the Hellems Arts Building at the University of Colorado Boulder.","Text on back of photograph: No. 6514 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Corridors","http://id.worldcat.org/fast/880335","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff2_hellemsInterior_001.tif","https://ark.colorado.edu/ark:/47540/sq1k3v96d0bp","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 2","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","28","1255232","5423","narv_cumuseum_b2ff2_hellemsInterior_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~28~1255232"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building hallway","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a hallway in the Hellems Arts Building at the University of Colorado Boulder.","Text on back of photograph: No. 6519 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Corridors","http://id.worldcat.org/fast/880335","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff2_hellemsInterior_015.tif","https://ark.colorado.edu/ark:/47540/nm018x89m0zf","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 2","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","35","1255236","5423","narv_cumuseum_b2ff2_hellemsInterior_015.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~35~1255236"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building hallway and stairwell","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a hallway and connecting stairwell in the Hellems Arts Building at the University of Colorado Boulder.","Text on back of photograph: No. 6518 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Staircases","http://id.worldcat.org/fast/1131373","Corridors","http://id.worldcat.org/fast/880335","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff2_hellemsInterior_009.tif","https://ark.colorado.edu/ark:/47540/cj6k3b9026gb","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 2","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","32","1255228","5423","narv_cumuseum_b2ff2_hellemsInterior_009.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~32~1255228"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building hallway and stairwell","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a hallway and connecting stairwell in the Hellems Arts Building at the University of Colorado Boulder.","Text on back of photograph: No. 6518 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Staircases","http://id.worldcat.org/fast/1131373","Corridors","http://id.worldcat.org/fast/880335","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff2_hellemsInterior_019.tif","https://ark.colorado.edu/ark:/47540/046p3p8779m2","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 2","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","37","1255234","5423","narv_cumuseum_b2ff2_hellemsInterior_019.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~37~1255234"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building interior construction","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","","","1921","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Hellems Hellems Arts and Sciences Building at the University of Colorado Boulder while it is under construction.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b11ff6_hellems_001.tif","https://ark.colorado.edu/ark:/47540/j05m2s91q0zc","b8cda84eb23c4a8cc47a6aae91b3a6ee","University of Colorado Boulder Libraries Archives","Box 11 | Folder 6","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","83","1255241","5423","narv_cumuseum_b11ff6_hellems_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~83~1255241"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building roof construction","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of people working on the roof of the Hellems Arts Building at the University of Colorado Boulder while it is under construction.","Text on back of photograph: No. 54579 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff7_hellems_003.tif","https://ark.colorado.edu/ark:/47540/40238376n4f8","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 7","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","43","1255223","5423","narv_cumuseum_b2ff7_hellems_003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~43~1255223"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building roof construction","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921-03-24","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a person working on the roof of the Hellems Arts Building at the University of Colorado Boulder while it is under construction.","Text on back of photograph: No. 54581 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff6_hellems_001.tif","https://ark.colorado.edu/ark:/47540/tn515g3584h6","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 6","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","41","1255224","5423","narv_cumuseum_b2ff6_hellems_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~41~1255224"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building roof construction","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921-03-24","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a person working on the roof of the Hellems Arts Building at the University of Colorado Boulder while it is under construction.","Text on back of photograph: No. 54580 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff7_hellems_001.tif","https://ark.colorado.edu/ark:/47540/nf732x69g1c8","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 7","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","42","1255222","5423","narv_cumuseum_b2ff7_hellems_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~42~1255222"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building stairwell","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a stairwell in the Hellems Arts Building at the University of Colorado Boulder.","Text on back of photograph: No. 6518 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Staircases","http://id.worldcat.org/fast/1131373","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff2_hellemsInterior_007.tif","https://ark.colorado.edu/ark:/47540/9s8v9213z1sz","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 2","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","31","1255229","5423","narv_cumuseum_b2ff2_hellemsInterior_007.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~31~1255229"
"CU Campus Building Collection","University of Colorado Boulder, Hellems Arts Building stairwell","Devised","Tangen, Ed, 1873-1951","http://id.loc.gov/authorities/names/nr94032004","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","1921","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of a stairwell in the Hellems Arts Building at the University of Colorado Boulder.","Text on back of photograph: No. 6517 Photo by ED TANGEN Boulder, Colorado","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Staircases","http://id.worldcat.org/fast/1131373","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff2_hellemsInterior_013.tif","https://ark.colorado.edu/ark:/47540/nt5j3j62s0vx","21a6851c07ff0741078d87b2d878389e","University of Colorado Boulder Libraries Archives","Box 2 | Folder 2","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","34","1255237","5423","narv_cumuseum_b2ff2_hellemsInterior_013.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~34~1255237"
"CU Campus Building Collection","University of Colorado Boulder, High Altitude Observatory","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the High Altitude Observatory at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Observatories","http://id.worldcat.org/fast/1042952","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff9_highAltitudeObservatory_001.tif","https://ark.colorado.edu/ark:/47540/pd0s2620f9dm","7dabd904f50c2ce84c95a24af19c249b","University of Colorado Boulder Libraries Archives","Box 2 | Folder 9","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","44","1255221","5423","narv_cumuseum_b2ff9_highAltitudeObservatory_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~44~1255221"
"CU Campus Building Collection","University of Colorado Boulder, Hillside Court Apartments","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Hillside Court Apartments at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff10_hillsideCourtApts_001.tif","https://ark.colorado.edu/ark:/47540/vj9g877098br","53fd11a3c8d9d3d31d5ac3857c5a2984","University of Colorado Boulder Libraries Archives","Box 2 | Folder 10","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","45","1255219","5423","narv_cumuseum_b2ff10_hillsideCourtApts_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~45~1255219"
"CU Campus Building Collection","University of Colorado Boulder, Hillside Court Apartments","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[Undated]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Hillside Court Apartments at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Apartment houses","http://id.worldcat.org/fast/811132","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff10_hillsideCourtApts_002.tif","https://ark.colorado.edu/ark:/47540/w15s7f79x0px","53fd11a3c8d9d3d31d5ac3857c5a2984","University of Colorado Boulder Libraries Archives","Box 2 | Folder 10","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.","http://rightsstatements.org/vocab/UND/1.0/","46","1255220","5423","narv_cumuseum_b2ff10_hillsideCourtApts_002.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~46~1255220"
"CU Campus Building Collection","University of Colorado Boulder, Ketchum Building","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[1938]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Ketchum Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff11_ketchumBuilding_001.tif","https://ark.colorado.edu/ark:/47540/mx373k7343zq","c71ebd543bccc3c16b2c8c2999d99698","University of Colorado Boulder Libraries Archives","Box 2 | Folder 11","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","47","1255216","5423","narv_cumuseum_b2ff11_ketchumBuilding_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~47~1255216"
"CU Campus Building Collection","University of Colorado Boulder, Ketchum Building","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[1938]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Ketchum Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff11_ketchumBuilding_002.tif","https://ark.colorado.edu/ark:/47540/rm8g7431c1ww","c71ebd543bccc3c16b2c8c2999d99698","University of Colorado Boulder Libraries Archives","Box 2 | Folder 11","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","48","1255218","5423","narv_cumuseum_b2ff11_ketchumBuilding_002.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~48~1255218"
"CU Campus Building Collection","University of Colorado Boulder, Ketchum Building","Devised","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","documentary photography","http://vocab.getty.edu/page/aat/300435151","architectural photography","http://vocab.getty.edu/page/aat/300435151","[1938]","2025","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A photograph of the Ketchum Building at the University of Colorado Boulder.","","","Buildings","http://id.worldcat.org/fast/840962","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","","","","","","","","","","narv_cumuseum_b2ff11_ketchumBuilding_004.tif","https://ark.colorado.edu/ark:/47540/gr1c3369j46n","c71ebd543bccc3c16b2c8c2999d99698","University of Colorado Boulder Libraries Archives","Box 2 | Folder 11","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","49","1255217","5423","narv_cumuseum_b2ff11_ketchumBuilding_004.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~49~1255217"
"CU Campus Building Collection","University of Colorado Boulder, Letter regarding aerial view of campus photograph","Devised","Bartlett, Albert A.","http://id.loc.gov/authorities/names/n80004842","Text","http://id.loc.gov/vocabulary/resourceTypes/txt","document files","http://vocab.getty.edu/page/aat/300423557","","","1973-04-10","2025","English","http://id.loc.gov/vocabulary/iso639-2/eng","letters (correspondence)","http://vocab.getty.edu/page/aat/300026879","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","A letter from the Desk of Albert A. Bartlett asking for the original negative of an aerial photograph of the University of Colorado Boulder's campus.","","","Universities and colleges","http://id.worldcat.org/fast/1161597","College campuses","http://id.worldcat.org/fast/1740107","Records and correspondence","http://id.worldcat.org/fast/1423917","","","","","University of Colorado Boulder","http://id.worldcat.org/fast/557277","","","Boulder (Boulder, Colorado, United States, North and Central America) (inhabited place)","http://vocab.getty.edu/page/tgn/7013446","","","University of Colorado Boulder, Letter regarding aerial view of campus photograph","constituent","narv_cumuseum_b33ff12_bartlettCampus_002.tif","University of Colorado Boulder, Letter regarding aerial view of campus photograph","constituent","narv_cumuseum_b33ff12_bartlettCampus_003.tif","University of Colorado Boulder, Aerial view of campus","constituent","narv_cumuseum_b33ff12_bartlettCampus_004 - no caption.tif","narv_cumuseum_b33ff12_bartlettCampus_001.tif","https://ark.colorado.edu/ark:/47540/g91s3c26j986","7a91e59bfb461d879e714f12f16ee005","University of Colorado Boulder Libraries Archives","Box 33 | Folder 12","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","147","1255296","5423","narv_cumuseum_b33ff12_bartlettCampus_001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~57~57~147~1255296"
